도봉구,성북구,은평구,종로구,강동구,관악구,구로구,동작구,양천구,강북구,광진구,영등포구,성동구,노원구,용산구,서대문구,중랑구,중구,마포구,강서구,금천구,송파구,강남구,서초구,동대문구,서울시전체
1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,19.0
0.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,17.0
0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,19.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0
1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,13.0
1.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,20.0
0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,20.0
0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,23.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,13.0
0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,20.0
1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,27.0
1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,3.0,0.0,30.0
3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,11.0,4.0,0.0,48.0
0.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,8.0,2.0,3.0,40.0
0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,14.0,5.0,0.0,44.0
2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,2.0,2.0,2.0,23.0
0.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,20.0
0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,1.0,4.0,38.0
0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,9.0,2.0,4.0,2.0,42.0
1.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,4.0,38.0
1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,35.0
0.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,5.0,51.0
1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,5.0,0.0,7.0,3.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,5.0,2.0,42.0
3.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,6.0,2.0,31.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,4.0,1.0,4.0,1.0,28.0
4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,0.0,4.0,2.0,2.0,1.0,4.0,5.0,1.0,7.0,47.0
3.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,1.0,1.0,4.0,1.0,3.0,7.0,2.0,4.0,3.0,4.0,11.0,66.0
0.0,4.0,3.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,4.0,1.0,9.0,0.0,2.0,2.0,2.0,17.0,66.0
1.0,6.0,2.0,2.0,5.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,6.0,3.0,3.0,2.0,9.0,0.0,12.0,2.0,4.0,2.0,79.0
4.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,9.0,0.0,12.0,2.0,3.0,1.0,66.0
7.0,5.0,2.0,2.0,3.0,1.0,6.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,0.0,5.0,1.0,1.0,6.0,4.0,1.0,10.0,0.0,10.0,4.0,85.0
6.0,7.0,3.0,1.0,1.0,0.0,3.0,7.0,2.0,1.0,2.0,3.0,6.0,3.0,1.0,0.0,2.0,2.0,2.0,12.0,0.0,6.0,4.0,8.0,4.0,86.0
11.0,7.0,4.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,7.0,5.0,9.0,1.0,5.0,0.0,1.0,4.0,3.0,1.0,8.0,6.0,9.0,2.0,102.0
8.0,8.0,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,2.0,5.0,2.0,7.0,6.0,4.0,3.0,5.0,3.0,7.0,0.0,11.0,4.0,18.0,12.0,128.0
4.0,4.0,4.0,2.0,4.0,4.0,5.0,19.0,6.0,1.0,3.0,9.0,3.0,4.0,4.0,12.0,1.0,1.0,6.0,5.0,1.0,9.0,12.0,16.0,7.0,146.0
0.0,5.0,7.0,3.0,6.0,3.0,1.0,9.0,6.0,2.0,0.0,2.0,4.0,4.0,1.0,8.0,3.0,0.0,6.0,2.0,0.0,15.0,9.0,13.0,8.0,117.0
1.0,3.0,9.0,3.0,4.0,2.0,4.0,8.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,5.0,0.0,14.0,4.0,0.0,9.0,4.0,15.0,0.0,105.0
5.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,2.0,0.0,3.0,4.0,4.0,7.0,10.0,2.0,6.0,3.0,7.0,7.0,1.0,5.0,16.0,26.0,4.0,132.0
2.0,6.0,4.0,1.0,4.0,4.0,0.0,7.0,6.0,4.0,4.0,3.0,2.0,5.0,7.0,7.0,5.0,7.0,10.0,9.0,1.0,6.0,14.0,20.0,1.0,139.0
5.0,7.0,4.0,1.0,5.0,1.0,5.0,5.0,12.0,5.0,2.0,3.0,7.0,16.0,4.0,2.0,7.0,0.0,5.0,59.0,1.0,16.0,9.0,8.0,4.0,193.0
3.0,4.0,2.0,2.0,2.0,8.0,7.0,9.0,14.0,1.0,1.0,5.0,6.0,11.0,6.0,1.0,11.0,2.0,1.0,56.0,4.0,10.0,5.0,12.0,5.0,188.0
3.0,3.0,5.0,4.0,3.0,10.0,5.0,4.0,17.0,1.0,1.0,5.0,1.0,6.0,7.0,12.0,11.0,0.0,7.0,26.0,3.0,10.0,8.0,13.0,5.0,170.0
5.0,7.0,4.0,1.0,5.0,3.0,7.0,9.0,10.0,2.0,5.0,4.0,2.0,13.0,2.0,8.0,8.0,3.0,7.0,14.0,2.0,6.0,6.0,8.0,5.0,146.0
4.0,4.0,8.0,1.0,2.0,7.0,3.0,3.0,11.0,8.0,2.0,5.0,1.0,13.0,4.0,7.0,5.0,2.0,5.0,15.0,6.0,5.0,12.0,11.0,3.0,147.0
7.0,7.0,3.0,0.0,5.0,7.0,5.0,4.0,10.0,4.0,5.0,14.0,2.0,7.0,3.0,3.0,3.0,1.0,6.0,15.0,2.0,7.0,12.0,11.0,1.0,144.0
10.0,3.0,8.0,2.0,9.0,7.0,3.0,12.0,9.0,2.0,7.0,8.0,2.0,11.0,8.0,9.0,8.0,3.0,6.0,7.0,0.0,14.0,16.0,18.0,9.0,191.0
3.0,13.0,10.0,3.0,8.0,10.0,2.0,14.0,9.0,2.0,8.0,9.0,8.0,8.0,8.0,9.0,21.0,0.0,5.0,18.0,0.0,23.0,13.0,13.0,9.0,226.0
8.0,8.0,14.0,4.0,3.0,16.0,11.0,3.0,8.0,5.0,6.0,11.0,7.0,7.0,4.0,10.0,20.0,8.0,23.0,25.0,8.0,26.0,11.0,17.0,8.0,271.0
3.0,11.0,22.0,5.0,8.0,9.0,4.0,8.0,9.0,3.0,5.0,6.0,7.0,7.0,8.0,3.0,8.0,9.0,15.0,23.0,5.0,11.0,12.0,14.0,4.0,219.0
14.0,9.0,5.0,4.0,10.0,8.0,6.0,32.0,11.0,3.0,10.0,16.0,7.0,7.0,7.0,3.0,9.0,4.0,3.0,16.0,3.0,12.0,11.0,11.0,8.0,229.0
6.0,4.0,13.0,4.0,5.0,13.0,6.0,17.0,9.0,9.0,12.0,5.0,0.0,9.0,8.0,8.0,14.0,5.0,8.0,11.0,4.0,16.0,13.0,14.0,7.0,220.0
3.0,5.0,11.0,4.0,11.0,17.0,11.0,13.0,10.0,4.0,7.0,4.0,6.0,8.0,7.0,4.0,21.0,6.0,11.0,21.0,3.0,2.0,10.0,11.0,3.0,213.0
8.0,5.0,15.0,3.0,12.0,19.0,12.0,13.0,14.0,5.0,6.0,6.0,1.0,7.0,5.0,10.0,19.0,7.0,9.0,24.0,1.0,10.0,16.0,9.0,12.0,248.0
5.0,6.0,12.0,3.0,9.0,13.0,6.0,11.0,6.0,8.0,7.0,18.0,6.0,12.0,6.0,9.0,10.0,5.0,12.0,12.0,5.0,12.0,21.0,9.0,11.0,234.0
3.0,7.0,11.0,2.0,12.0,15.0,9.0,19.0,16.0,3.0,6.0,12.0,9.0,5.0,8.0,7.0,16.0,4.0,8.0,29.0,3.0,8.0,15.0,11.0,9.0,247.0
12.0,16.0,13.0,4.0,12.0,12.0,8.0,22.0,14.0,10.0,8.0,14.0,12.0,6.0,2.0,8.0,13.0,6.0,13.0,81.0,8.0,11.0,24.0,15.0,6.0,350.0
13.0,17.0,15.0,7.0,17.0,21.0,8.0,19.0,17.0,4.0,9.0,12.0,14.0,3.0,10.0,14.0,21.0,2.0,16.0,44.0,10.0,28.0,14.0,13.0,14.0,362.0
8.0,11.0,7.0,3.0,21.0,13.0,2.0,4.0,8.0,7.0,12.0,0.0,8.0,9.0,4.0,3.0,8.0,4.0,9.0,33.0,8.0,8.0,12.0,5.0,6.0,213.0
7.0,8.0,14.0,2.0,9.0,16.0,9.0,18.0,6.0,12.0,8.0,7.0,5.0,7.0,2.0,10.0,4.0,7.0,8.0,31.0,4.0,13.0,18.0,5.0,7.0,237.0
12.0,16.0,21.0,9.0,18.0,9.0,11.0,13.0,15.0,14.0,12.0,27.0,15.0,12.0,4.0,10.0,12.0,11.0,19.0,23.0,11.0,22.0,14.0,11.0,15.0,356.0
7.0,9.0,5.0,10.0,19.0,16.0,15.0,23.0,18.0,17.0,7.0,36.0,21.0,8.0,10.0,11.0,14.0,9.0,32.0,24.0,9.0,24.0,16.0,14.0,14.0,388.0
2.0,20.0,15.0,17.0,17.0,16.0,22.0,3.0,11.0,16.0,12.0,27.0,6.0,16.0,1.0,15.0,18.0,7.0,14.0,28.0,5.0,29.0,14.0,15.0,32.0,378.0
9.0,13.0,19.0,33.0,13.0,13.0,13.0,12.0,9.0,3.0,14.0,23.0,6.0,10.0,7.0,6.0,22.0,8.0,10.0,29.0,7.0,22.0,12.0,12.0,20.0,345.0
8.0,8.0,15.0,19.0,9.0,12.0,19.0,7.0,6.0,10.0,4.0,17.0,6.0,8.0,4.0,10.0,12.0,5.0,16.0,29.0,2.0,5.0,18.0,5.0,10.0,264.0
7.0,12.0,12.0,30.0,5.0,17.0,19.0,14.0,12.0,8.0,5.0,14.0,9.0,9.0,7.0,12.0,18.0,8.0,11.0,16.0,16.0,12.0,14.0,20.0,13.0,320.0
13.0,17.0,8.0,14.0,4.0,15.0,17.0,8.0,9.0,6.0,9.0,11.0,5.0,32.0,9.0,14.0,19.0,12.0,11.0,19.0,8.0,7.0,12.0,11.0,10.0,300.0
2.0,15.0,24.0,14.0,7.0,18.0,6.0,11.0,23.0,8.0,18.0,17.0,10.0,18.0,6.0,9.0,15.0,6.0,31.0,21.0,6.0,21.0,13.0,8.0,10.0,337.0
11.0,10.0,13.0,7.0,5.0,17.0,17.0,14.0,12.0,9.0,13.0,13.0,6.0,11.0,10.0,9.0,14.0,5.0,23.0,35.0,5.0,27.0,8.0,6.0,13.0,313.0
6.0,13.0,19.0,10.0,10.0,16.0,4.0,18.0,15.0,6.0,14.0,11.0,2.0,8.0,13.0,5.0,8.0,4.0,20.0,20.0,5.0,15.0,9.0,7.0,6.0,264.0
21.0,12.0,31.0,7.0,11.0,16.0,40.0,12.0,35.0,7.0,5.0,16.0,6.0,16.0,8.0,8.0,22.0,2.0,14.0,34.0,10.0,24.0,10.0,11.0,16.0,394.0
11.0,12.0,9.0,13.0,4.0,22.0,17.0,8.0,17.0,8.0,5.0,6.0,9.0,8.0,5.0,2.0,13.0,7.0,14.0,20.0,10.0,26.0,16.0,12.0,10.0,284.0
8.0,10.0,17.0,7.0,15.0,7.0,6.0,10.0,18.0,11.0,7.0,4.0,13.0,15.0,6.0,4.0,28.0,6.0,10.0,8.0,10.0,15.0,20.0,11.0,11.0,277.0
7.0,14.0,10.0,10.0,3.0,26.0,9.0,12.0,14.0,11.0,6.0,7.0,2.0,17.0,2.0,5.0,33.0,5.0,9.0,11.0,4.0,16.0,10.0,13.0,6.0,262.0
8.0,20.0,17.0,4.0,6.0,24.0,13.0,17.0,18.0,14.0,11.0,9.0,8.0,17.0,9.0,9.0,28.0,5.0,7.0,16.0,14.0,20.0,15.0,17.0,11.0,337.0
9.0,16.0,9.0,13.0,7.0,26.0,15.0,16.0,24.0,8.0,18.0,10.0,7.0,15.0,1.0,9.0,20.0,3.0,9.0,12.0,11.0,16.0,10.0,9.0,13.0,306.0
11.0,7.0,10.0,11.0,5.0,13.0,7.0,17.0,13.0,12.0,6.0,15.0,7.0,8.0,2.0,8.0,20.0,2.0,7.0,7.0,6.0,14.0,5.0,6.0,7.0,226.0
7.0,10.0,14.0,10.0,10.0,5.0,5.0,37.0,5.0,15.0,2.0,15.0,10.0,10.0,7.0,10.0,8.0,0.0,7.0,13.0,1.0,8.0,3.0,7.0,6.0,225.0
5.0,8.0,5.0,5.0,12.0,4.0,8.0,5.0,23.0,18.0,4.0,9.0,0.0,11.0,4.0,4.0,3.0,0.0,5.0,12.0,4.0,12.0,3.0,9.0,5.0,178.0
10.0,9.0,3.0,3.0,7.0,6.0,9.0,10.0,10.0,14.0,11.0,14.0,8.0,10.0,0.0,3.0,14.0,2.0,8.0,14.0,5.0,8.0,12.0,4.0,6.0,200.0
4.0,7.0,7.0,4.0,11.0,6.0,9.0,8.0,9.0,16.0,6.0,11.0,4.0,6.0,4.0,6.0,11.0,1.0,5.0,4.0,7.0,11.0,10.0,2.0,13.0,182.0
12.0,14.0,12.0,12.0,1.0,7.0,19.0,9.0,14.0,8.0,5.0,8.0,5.0,13.0,5.0,11.0,7.0,1.0,5.0,21.0,3.0,21.0,7.0,12.0,10.0,242.0
7.0,17.0,16.0,5.0,10.0,5.0,8.0,4.0,12.0,14.0,16.0,8.0,4.0,8.0,2.0,14.0,10.0,3.0,6.0,14.0,6.0,7.0,13.0,7.0,5.0,221.0
9.0,16.0,7.0,2.0,9.0,5.0,9.0,4.0,9.0,2.0,2.0,10.0,4.0,5.0,8.0,11.0,9.0,3.0,7.0,9.0,4.0,16.0,8.0,4.0,4.0,176.0
6.0,6.0,12.0,4.0,4.0,10.0,4.0,8.0,12.0,8.0,6.0,15.0,1.0,2.0,2.0,7.0,4.0,0.0,9.0,7.0,1.0,15.0,10.0,7.0,7.0,167.0
5.0,7.0,9.0,9.0,10.0,8.0,8.0,7.0,12.0,6.0,7.0,9.0,3.0,5.0,1.0,12.0,7.0,0.0,3.0,3.0,1.0,10.0,9.0,4.0,5.0,160.0
6.0,2.0,8.0,4.0,7.0,2.0,3.0,10.0,6.0,2.0,5.0,4.0,4.0,8.0,2.0,6.0,6.0,0.0,3.0,3.0,2.0,10.0,7.0,2.0,13.0,125.0
8.0,2.0,12.0,6.0,11.0,6.0,8.0,7.0,6.0,6.0,2.0,1.0,7.0,11.0,3.0,2.0,11.0,3.0,9.0,3.0,0.0,4.0,9.0,4.0,13.0,154.0
9.0,8.0,5.0,1.0,4.0,6.0,1.0,7.0,7.0,4.0,3.0,4.0,4.0,10.0,1.0,1.0,6.0,4.0,5.0,14.0,2.0,12.0,9.0,1.0,6.0,134.0
3.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,8.0,3.0,6.0,0.0,2.0,7.0,4.0,5.0,6.0,12.0,7.0,2.0,6.0,6.0,5.0,9.0,122.0
6.0,1.0,6.0,2.0,10.0,4.0,8.0,6.0,2.0,3.0,6.0,5.0,2.0,4.0,5.0,3.0,7.0,1.0,8.0,2.0,4.0,5.0,3.0,1.0,9.0,113.0
4.0,12.0,7.0,1.0,7.0,4.0,3.0,9.0,4.0,4.0,4.0,3.0,9.0,6.0,7.0,1.0,7.0,1.0,4.0,5.0,2.0,11.0,7.0,5.0,7.0,134.0
1.0,7.0,11.0,4.0,1.0,7.0,10.0,5.0,11.0,2.0,3.0,2.0,5.0,8.0,2.0,5.0,5.0,2.0,1.0,9.0,5.0,5.0,7.0,4.0,13.0,135.0
3.0,5.0,3.0,3.0,4.0,2.0,2.0,5.0,6.0,7.0,3.0,5.0,12.0,5.0,4.0,7.0,2.0,2.0,6.0,3.0,5.0,6.0,5.0,7.0,11.0,123.0
4.0,4.0,2.0,1.0,3.0,2.0,9.0,4.0,9.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0,1.0,10.0,7.0,1.0,6.0,95.0
11.0,7.0,2.0,3.0,4.0,5.0,4.0,2.0,11.0,2.0,3.0,6.0,5.0,6.0,3.0,3.0,13.0,1.0,6.0,8.0,0.0,4.0,8.0,6.0,4.0,127.0
3.0,1.0,5.0,3.0,3.0,1.0,6.0,4.0,15.0,1.0,3.0,3.0,10.0,12.0,4.0,4.0,4.0,1.0,6.0,4.0,1.0,3.0,8.0,3.0,4.0,112.0
3.0,3.0,4.0,2.0,4.0,2.0,2.0,7.0,7.0,2.0,1.0,6.0,3.0,8.0,0.0,2.0,8.0,3.0,4.0,4.0,2.0,7.0,11.0,8.0,0.0,103.0
2.0,3.0,5.0,1.0,7.0,5.0,1.0,7.0,7.0,3.0,4.0,4.0,7.0,3.0,2.0,4.0,11.0,3.0,7.0,11.0,1.0,9.0,8.0,4.0,3.0,122.0
11.0,2.0,3.0,5.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,5.0,0.0,10.0,3.0,5.0,7.0,4.0,6.0,7.0,0.0,5.0,13.0,5.0,11.0,118.0
0.0,9.0,5.0,4.0,7.0,10.0,2.0,4.0,1.0,5.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,8.0,0.0,1.0,2.0,4.0,7.0,96.0
8.0,6.0,3.0,6.0,5.0,5.0,3.0,5.0,2.0,4.0,1.0,4.0,0.0,11.0,2.0,0.0,2.0,4.0,2.0,3.0,0.0,2.0,4.0,5.0,9.0,96.0
4.0,6.0,4.0,2.0,2.0,6.0,11.0,2.0,3.0,7.0,3.0,2.0,7.0,8.0,5.0,4.0,5.0,5.0,3.0,5.0,1.0,6.0,5.0,4.0,9.0,119.0
7.0,2.0,8.0,2.0,4.0,7.0,6.0,0.0,2.0,1.0,6.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,86.0
3.0,2.0,2.0,1.0,2.0,7.0,4.0,4.0,5.0,1.0,2.0,6.0,1.0,4.0,3.0,4.0,3.0,6.0,3.0,3.0,4.0,11.0,10.0,2.0,4.0,97.0
4.0,15.0,5.0,1.0,7.0,9.0,4.0,2.0,4.0,2.0,2.0,2.0,13.0,10.0,4.0,1.0,9.0,3.0,1.0,4.0,1.0,4.0,9.0,2.0,6.0,124.0
7.0,6.0,2.0,1.0,7.0,4.0,5.0,10.0,1.0,1.0,0.0,4.0,2.0,5.0,5.0,3.0,5.0,1.0,1.0,3.0,0.0,5.0,7.0,3.0,5.0,93.0
1.0,5.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,8.0,4.0,0.0,3.0,1.0,3.0,4.0,4.0,4.0,7.0,6.0,21.0,93.0
3.0,7.0,1.0,3.0,6.0,5.0,4.0,3.0,0.0,7.0,6.0,4.0,3.0,4.0,6.0,6.0,5.0,0.0,7.0,4.0,2.0,4.0,6.0,2.0,14.0,112.0
6.0,7.0,8.0,2.0,10.0,11.0,5.0,8.0,1.0,11.0,5.0,9.0,8.0,5.0,4.0,4.0,9.0,3.0,4.0,3.0,3.0,13.0,8.0,3.0,15.0,165.0
6.0,9.0,2.0,2.0,6.0,3.0,7.0,5.0,9.0,9.0,6.0,4.0,3.0,8.0,6.0,4.0,19.0,4.0,5.0,4.0,3.0,12.0,6.0,6.0,6.0,154.0
4.0,7.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,6.0,5.0,2.0,5.0,8.0,9.0,6.0,17.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,107.0
4.0,13.0,5.0,1.0,4.0,6.0,3.0,4.0,5.0,6.0,3.0,3.0,5.0,9.0,8.0,5.0,9.0,2.0,4.0,7.0,1.0,7.0,7.0,4.0,2.0,127.0
12.0,10.0,10.0,2.0,4.0,7.0,3.0,6.0,4.0,2.0,5.0,4.0,4.0,12.0,8.0,7.0,2.0,1.0,2.0,3.0,3.0,8.0,2.0,1.0,3.0,125.0
6.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,7.0,2.0,7.0,1.0,7.0,1.0,4.0,6.0,4.0,4.0,3.0,100.0
6.0,3.0,2.0,5.0,1.0,4.0,2.0,6.0,3.0,7.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,79.0
6.0,6.0,12.0,3.0,10.0,5.0,6.0,2.0,6.0,3.0,6.0,9.0,3.0,4.0,14.0,4.0,11.0,9.0,5.0,6.0,3.0,5.0,6.0,6.0,4.0,154.0
6.0,7.0,7.0,1.0,13.0,9.0,17.0,9.0,3.0,9.0,5.0,8.0,8.0,3.0,9.0,3.0,7.0,7.0,2.0,3.0,2.0,11.0,2.0,3.0,12.0,166.0
3.0,9.0,10.0,1.0,18.0,6.0,27.0,7.0,3.0,6.0,7.0,5.0,7.0,10.0,5.0,1.0,5.0,1.0,4.0,1.0,3.0,8.0,1.0,2.0,6.0,156.0
2.0,10.0,4.0,3.0,7.0,7.0,12.0,5.0,4.0,1.0,7.0,7.0,3.0,6.0,7.0,3.0,9.0,2.0,1.0,3.0,2.0,9.0,1.0,4.0,4.0,123.0
3.0,1.0,10.0,2.0,1.0,3.0,18.0,4.0,4.0,3.0,0.0,9.0,6.0,6.0,14.0,2.0,10.0,1.0,4.0,2.0,2.0,9.0,3.0,0.0,4.0,121.0
3.0,10.0,6.0,2.0,13.0,5.0,14.0,5.0,5.0,3.0,2.0,12.0,2.0,2.0,8.0,1.0,1.0,6.0,4.0,3.0,1.0,9.0,4.0,3.0,4.0,128.0
7.0,2.0,4.0,1.0,4.0,7.0,16.0,7.0,5.0,7.0,0.0,9.0,4.0,13.0,11.0,2.0,2.0,7.0,7.0,5.0,2.0,6.0,4.0,4.0,7.0,143.0
8.0,6.0,10.0,0.0,9.0,18.0,10.0,15.0,7.0,4.0,5.0,10.0,13.0,11.0,28.0,7.0,7.0,4.0,9.0,4.0,5.0,21.0,7.0,8.0,9.0,235.0
3.0,20.0,9.0,1.0,8.0,13.0,9.0,8.0,6.0,2.0,5.0,6.0,6.0,9.0,14.0,2.0,6.0,8.0,5.0,5.0,1.0,12.0,5.0,9.0,2.0,174.0
7.0,16.0,9.0,3.0,6.0,7.0,16.0,5.0,4.0,6.0,10.0,9.0,4.0,5.0,10.0,7.0,3.0,0.0,1.0,4.0,2.0,16.0,5.0,2.0,6.0,163.0
7.0,4.0,5.0,0.0,4.0,2.0,5.0,7.0,14.0,3.0,8.0,9.0,4.0,3.0,10.0,2.0,0.0,2.0,0.0,3.0,2.0,12.0,5.0,3.0,3.0,117.0
1.0,4.0,5.0,0.0,1.0,7.0,7.0,6.0,6.0,5.0,8.0,5.0,2.0,7.0,5.0,4.0,5.0,2.0,4.0,3.0,2.0,7.0,2.0,6.0,7.0,111.0
2.0,10.0,1.0,2.0,5.0,5.0,2.0,5.0,11.0,2.0,7.0,5.0,7.0,8.0,4.0,3.0,2.0,1.0,1.0,6.0,1.0,5.0,7.0,5.0,1.0,108.0
6.0,7.0,5.0,0.0,5.0,5.0,1.0,2.0,8.0,4.0,4.0,0.0,6.0,9.0,5.0,7.0,4.0,2.0,1.0,3.0,3.0,4.0,6.0,6.0,2.0,105.0
6.0,8.0,7.0,1.0,2.0,5.0,6.0,5.0,8.0,2.0,13.0,7.0,2.0,8.0,6.0,7.0,5.0,6.0,5.0,4.0,3.0,2.0,6.0,3.0,2.0,129.0
4.0,8.0,1.0,0.0,4.0,5.0,14.0,5.0,5.0,0.0,2.0,8.0,2.0,4.0,8.0,1.0,4.0,6.0,4.0,3.0,2.0,6.0,8.0,6.0,2.0,112.0
